YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,CAE_TYPE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,OUT_OF_DIRECTIVES,CRIT_CODE,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,NUMBER_OFFERS
2020,3,44118,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO021,N,N,N,45000000,45000.0,45221100---45221111---71322300,Y,5.0,1.0,3988696.98,3988696.98,3988696.98,N,OPE,0,M,N,1,1.0
2020,3,44119,R209.S3,0,0,N,Ålesund kommune,Keiser Wilhelms gate 11,Ålesund,6003,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO053,N,Y,N,45000000,45000.0,45000000---45100000---45111210---45112000---45231300---45233300,Y,5.0,1.0,13988883.5,13988883.5,13988883.5,N,OPE,0,L,N,3,6.0
2020,3,44119,R209.S3,0,0,N,Troms og finnmark fylkeskommune,Strandvegen 13,Tromsø,9007,OUT  ,NO,NO,N,3,Other,N,N,N,W,"NO072,NO07",N,N,N,45000000,45000.0,34993000---44113000---44113600---45221220---45232000---45233100---45262620---45315100,N,5.0,1.0,4577933.84,4577933.84,4577933.84,N,OPE,0,L,N,1,4.0
2020,3,44125,R209.S3,0,0,N,Oslo kommune v/Undervisningsbygg Oslo KF,Postboks 6473 Etterstad,Oslo,0605,OUT  ,NO,NO,N,R,Other,N,N,N,W,NO,N,N,N,45000000,45000.0,,Y,5.0,1.0,9512440.78,9512440.78,9512440.78,N,OPE,0,M,N,1,7.0
2020,3,44126,R209.S3,0,0,N,Hemsedal kommune,Hemsedalsvegen 2889,Hemsedal,3560,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO032,N,N,N,45214200,45214.0,45300000---45400000---71310000---71320000---71541000,Y,5.0,1.0,0.09,0.09,0.09,N,NIC,0,M,N,1,2.0
2020,3,44126,R209.S3,0,0,N,UiT Norges Arktiske Universitet,Postboks 6050 Langnes,Tromsø,9037,OUT  ,NO,NO,N,N,Education,N,N,N,W,NO072,N,N,N,45300000,45300.0,45310000---45315100---48921000,Y,5.0,1.0,438318.35,438318.35,438318.35,N,OPE,0,M,N,1,3.0
2020,3,44127,R209.S3,0,0,N,Statens vegvesen,Nygårdsgaten 112,Bergen,5008,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,"NO05,NO034",N,N,N,45000000,45000.0,34993100---44114000---45315100,Y,5.0,1.0,31688266.9,31688266.9,31688266.9,N,OPE,0,L,N,1,4.0
2020,3,44127,R209.S3,0,0,N,BIR AS,Pb 6004,Bergen,5892,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO051,N,N,N,45213000,45213.0,45210000---45213252---45213300---45213310---45220000,Y,5.0,1.0,8952885.44,8952885.44,8952885.44,N,NIC,0,M,N,1,3.0
2020,3,44128,R209.S3,0,0,N,Horten kommune,Teatergata 11,Horten,3187,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO033,N,N,N,45214200,45214.0,45000000---45214210---71200000---71300000---71320000---71500000,N,5.0,1.0,8393330.1,8393330.1,8393330.1,N,OPE,0,M,N,1,5.0
2020,3,44131,R209.S3,0,0,N,Troms og Finnmark Fylkeskommune,Strandvegen 13,Tromsø,9007,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO072,N,N,N,45315100,45315.0,31200000---31600000---35113000---39717100---44114000---44211000---45000000---45221000---45221200---45221240---45221241---45221247---45232000---45233292,N,5.0,1.0,19673424.15,19673424.15,19673424.15,N,OPE,0,L,N,1,3.0
2020,3,44131,R209.S3,0,0,N,Oslo kommune v/ Undervisningsbygg Oslo KF,Postboks 6473 Etterstad,Oslo,0605,OUT  ,NO,NO,N,R,Other,N,N,N,W,NO,N,N,N,45000000,45000.0,,Y,5.0,1.0,6548972.1,6548972.1,6548972.1,N,OPE,0,M,N,1,7.0
2020,3,44132,R209.S3,0,0,N,Øvre Romerike Innkjøpssamarbeid,Furusetgt 12,Jessheim,2050,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO012,N,N,N,45214200,45214.0,45100000---45112700---45112710---45262210---45262800---45300000---45310000---45330000---45400000---45420000---45421100---45430000---45440000---45443000,Y,5.0,1.0,15781725.2,15781725.2,15781725.2,N,NIC,0,M,N,1,6.0
2020,3,44134,R209.S3,0,0,N,Statens Vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO,N,N,N,45221000,45221.0,45000000---45220000,Y,5.0,1.0,10818069.46,10818069.46,10818069.46,N,NIC,0,L,N,1,4.0
2020,3,44134,R209.S3,0,0,N,Viken fylkeskommune,Oscar Pedersens vei 39,Sarpsborg,1702,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO032,N,N,N,45000000,45000.0,45221100---45221110---45231400---45233120---45314310---45316110,Y,5.0,1.0,5825752.75,5825752.75,5825752.75,N,OPE,0,L,N,1,5.0
2020,3,44134,R209.S3,0,0,N,Bærum kommune,Postboks 700,Sandvika,1304,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO012,N,N,N,45214100,45214.0,71240000,N,5.0,1.0,4662961.17,4662961.17,4662961.17,N,OPE,0,M,N,1,8.0
2020,3,44137,R209.S3,0,0,N,Oslo kommune v/ Kultur- og idrettsbygg Oslo KF,Postboks 1514 Vika,Oslo,0117,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO,N,N,N,45000000,45000.0,45211350---45212225---45214100,Y,5.0,1.0,18651844.67,13821105.59,13821105.59,N,OPE,0,M,N,1,9.0
2020,3,44138,R209.S3,0,0,N,Trondheim Kommune,Erling Skakkes gate 14,Trondheim,7004,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO06,N,N,N,45221113,45221.0,45221100---45221110---71240000---71322500,N,5.0,1.0,9080809.21,9080809.21,9080809.21,N,NIC,0,M,N,1,7.0
2020,3,44138,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,N,General public\services,N,N,N,W,NO022,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,3842819.79,3842819.79,3842819.79,N,COD,0,L,N,1,3.0
2020,3,44139,R209.S3,0,0,N,Rogaland Fylkeskommune,"Fakturamottak, PB 299",Stavanger,4002,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO043,N,N,N,45233300,45233.0,71240000---71311220---71311300,N,5.0,1.0,15553160.65,15553160.65,15553160.65,N,OPE,0,M,N,1,4.0
2020,3,44140,R209.S3,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO05,N,N,N,45000000,45000.0,45111211---45112000---45210000---45221240---45233162---45233340---45262300---45310000---45342000,Y,5.0,1.0,19116803.73,19116803.73,19116803.73,N,OPE,0,L,N,1,6.0
2020,3,44144,R209.S3,0,0,N,Nittedal Kommune,Postboks 63,Hagan,1483,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO012,N,N,N,45000000,45000.0,,Y,5.0,1.0,7553997.09,7553997.09,7553997.09,N,OPE,0,M,N,1,7.0
2020,3,44145,R209.S3,0,0,N,Movar Iks,Kjellrødveien 30,Rygge,1580,OUT  ,NO,NO,N,6,Other,N,N,N,W,NO,N,N,N,45231300,45231.0,41110000---44161200---44163100---45231110,Y,5.0,1.0,9388386.48,9388386.48,9388386.48,N,OPE,0,M,N,1,4.0
2020,3,44145,R209.S3,0,0,N,Helse Sør-Øst RHF,,Hamar,,OUT  ,NO,NO,N,1,Health,N,N,N,W,NO011,N,N,N,45313100,45313.0,42416100---71321000,N,5.0,1.0,1738235.35,1738235.35,1738235.35,N,OPE,0,M,N,1,4.0
2020,3,44145,R209.S3,0,0,N,Strand Kommune,Rådhusgata 2,Jørpeland,4126,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO043,N,N,N,45262220,45262.0,45231113---45232140---45262200,Y,5.0,1.0,120074.98,120074.98,120074.98,N,OPE,0,L,N,1,1.0
2020,3,44145,R209.S3,0,0,N,"Trondheim Kommune, Kommunalteknikk",Erling Skakkes gate 14,Trondheim,7004,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO06,N,N,N,45233300,45233.0,34928230---44423700---45110000---45112100---45112700---45112711---45112730---45223300---45231300---45262620---45314310---45316100---45316110---45422000,N,5.0,1.0,4551358.32,4551358.32,4551358.32,N,OPE,0,M,N,1,8.0
2020,3,44146,R209.S3,0,0,N,Strand Kommune,Rådhusgata 2,Jørpeland,4126,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO043,N,N,N,45330000,45330.0,42500000---44163000---45331000---45331100---45331230---45332400---45343200,Y,5.0,1.0,1179161.13,1179161.13,1179161.13,N,OPE,0,L,N,1,5.0
2020,3,44146,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,45190763.06,45190763.06,45190763.06,N,NIC,0,M,N,1,3.0
2020,3,44146,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO,N,N,N,45000000,45000.0,,Y,5.0,1.0,7869331.98,7869331.98,7869331.98,N,NIC,0,L,N,1,3.0
2020,3,44147,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO053,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,12557296.79,12557296.79,12557296.79,N,RES,0,L,N,1,3.0
2020,3,44148,R209.S3,0,0,N,Forsvarsbygg,Grev Wedels plass 5,Oslo,0151,OUT  ,NO,NO,N,1,Defence,N,N,N,W,NO052,N,N,N,45000000,45000.0,45213351---45300000---71310000,Y,5.0,1.0,14523875.57,14523875.57,14523875.57,N,OPE,0,M,N,1,3.0
2020,3,44152,R209.S3,0,0,N,Nye Veier,Tangen 76,Kristiansand,4608,OUT  ,NO,NO,N,6,Other,N,N,N,W,"NO02,NO",N,N,N,45000000,45000.0,45100000---45233139---63712200---71000000---71240000---71250000---71311220---71313450---71320000---71322000---71322500---71400000---71420000---77200000,Y,5.0,1.0,238277315.63,238277315.63,238277315.63,N,NIC,0,M,N,1,4.0
2020,3,44152,R209.S3,0,0,N,Oslo kommune v/ Kultur- og idrettsbygg Oslo KF,Postboks 1514 Vika,Oslo,0117,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO011,N,N,N,45000000,45000.0,45112400---45113000---45210000---45220000---45221250---45212000---45262210---45262300---45212200,Y,5.0,1.0,9373295.31,9373295.31,9373295.31,N,OPE,0,M,N,1,6.0
2020,3,44152,R209.S3,0,0,N,Troms OG Finnmark Fylkeskommune,Strandvegen 13,Tromsø,9007,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO073,N,N,N,45000000,45000.0,14212310---44113600---44113620---45111211---45221220---45232000---45233100---45233120---45315100,Y,5.0,1.0,9129096.79,9129096.79,9129096.79,N,OPE,0,L,N,1,8.0
2020,3,44153,R209.S3,0,0,N,Troms og Finnmark Fylkeskommune,Postboks 701,Vadsø,9815,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO072,N,N,N,45000000,45000.0,31200000---31600000---35113000---39717100---44114000---44211000---45221000---45221240---45221247---45232000---45233292,N,5.0,1.0,21351392.46,21351392.46,21351392.46,N,OPE,0,L,N,1,5.0
2020,6,44153,R209.S3,0,0,N,Senja kommune,Pb 602,Finnsnes,9306,OUT  ,NO,NO,N,4,Water,N,N,N,W,NO072,N,N,N,45252126,45252.0,45252120,Y,5.0,1.0,2154515.33,2154515.33,2154515.33,N,NIC,0,,N,1,1.0
2020,3,44154,R209.S3,0,0,N,Lillestrøm Kommune,Jonas Liesgate 18,Lillestrøm,2001,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO012,N,N,N,45215210,45215.0,45100000---45112710---45261000---45262210---45300000---45310000---45330000---45331000---45332000---45400000---45420000---45421100---45430000---45443000,Y,5.0,1.0,5398265.01,5398265.01,5398265.01,N,OPE,0,M,N,1,8.0
2020,3,44154,R209.S3,0,0,N,Vestvågøy Kommune,Postboks 203,Leknes,8376,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO071,N,N,N,45000000,45000.0,45212200,N,5.0,1.0,6096795.99,6096728.47,6096728.47,N,OPE,0,L,N,1,2.0
2020,6,44155,R209.S3,0,0,N,Bybanen Utbygging,postboks 7900,Bergen,5020,OUT  ,NO,NO,N,4,Other,N,N,N,W,NO051,N,N,N,45234129,45234.0,45000000---45210000---45231300---45236000---45262300---45310000---45312000---45330000---45331000---45332200---45343230---45421000,Y,5.0,1.0,,,,N,NIC,0,M,N,1,4.0
2020,3,44158,R209.S3,0,0,N,Statens vegvesen,Postboks 6706 Etterstad,Oslo,0609,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO061,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,75116654.14,75116654.14,75116654.14,N,OPE,0,L,N,1,3.0
2020,6,44158,R209.S3,0,0,N,Bybanen Utbygging,Postboks 7900,Bergen,5020,OUT  ,NO,NO,N,4,Other,N,N,N,W,NO051,N,N,N,45234129,45234.0,45310000,Y,5.0,1.0,,,,N,NIC,0,M,N,1,6.0
2020,3,44160,R209.S3,0,0,N,UiT Norges arktiske universitet,Postboks 6050 Langnes,Tromsø,9037,OUT  ,NO,NO,N,N,Education,N,N,N,W,NO072,N,N,N,45262700,45262.0,39180000---51430000,Y,5.0,1.0,531577.57,531577.57,531577.57,N,OPE,0,M,N,1,3.0
2020,3,44161,R209.S3,0,0,N,Rauma kommune,Vollan 8A,Åndalsnes,6300,OUT  ,NO,NO,N,R,Education,N,N,N,W,NO053,N,N,N,45200000,45200.0,,Y,5.0,1.0,7166858.0,7166858.0,7166858.0,N,OPE,0,M,N,1,4.0
2020,6,44161,R209.S3,0,0,N,Trondheim kommune,Erling Skakkes gate 14,Trondheim,7004,OUT  ,NO,NO,N,4,Other,N,N,N,W,NO061,N,N,N,45000000,45000.0,,N,5.0,1.0,1763275.63,1763275.63,1763275.63,N,OPE,0,M,N,1,5.0
2020,3,44162,R209.S3,0,0,N,Oslo kommune v/Gravferdsetaten,,Oslo,,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,"NO01,NO",N,N,N,45215300,45215.0,42350000,Y,5.0,1.0,3357332.04,3357332.04,3357332.04,N,NIC,0,M,N,1,2.0
2020,3,44172,R209.S3,0,0,N,UiT Norges arktiske universitet,Postboks 6050 Langnes,Tromsø,9037,OUT  ,NO,NO,N,N,Education,N,N,N,W,NO072,N,N,N,45313100,45313.0,,Y,5.0,1.0,199574.74,199574.74,199574.74,N,OPE,0,M,N,1,2.0
2020,3,44173,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,,N,N,,45000000,45000.0,,,5.0,4.0,6811871.43,6811871.43,6811871.43,,OPE,0,,N,1,2.0
2020,3,44173,R209.S3,0,0,N,Volda pg Ørsta Reinhaldsverk,Torvmyrane 29,Hovdebygda,6160,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO053,N,N,N,45222100,45222.0,45210000---45232470,Y,5.0,1.0,7318206.44,7318206.44,7318206.44,N,OPE,0,M,N,1,2.0
2020,3,44173,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO07,N,N,N,45000000,45000.0,45233223,Y,5.0,1.0,9325922.33,8722261.81,8722261.81,N,OPE,0,M,N,3,3.0
2020,3,44174,R209.S3,0,0,N,Selbu Kommune,Gjelbakken 15,Selbu,7580,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO061,N,N,N,45214200,45214.0,37450000---45000000---45113000---45212000---45212210---45212221---45214220---45310000---45311000---45330000---45331000---45421000,Y,5.0,1.0,13984220.54,13984.22,13984.22,N,OPE,0,M,N,1,4.0
2020,3,44176,R209.S3,0,0,N,Equinor ASA,Forusbeen 50,Stavanger,4035,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO051,N,N,N,45000000,45000.0,,Y,5.0,1.0,35561035.36,35561035.36,35561035.36,N,NIC,0,M,N,1,3.0
2020,3,44180,R209.S3,0,0,Y,Magør Eiendom AS---Nygårdshøyden Eiendom AS---Universitetet i Bergen,Pb 7800,Bergen---Bergen---Bergen,5020,OUT  ,NO,NO,N,N,Education,Y,Y,N,W,NO051,N,N,N,45213150,45213.0,45262700---45453100,Y,5.0,1.0,30355877.2,30355877.2,30355877.2,N,NIC,0,M,N,1,4.0
2020,18,44179,R208.S4,0,0,,The Royal Court,Slottsplassen 1,Oslo,OSLO 0010,OUT  ,NO,NO,,8,,N,,,W,,N,N,,45342000,45342.0,45310000---45340000---45421148,,5.0,1.0,1002825.68,1002825.68,1002825.68,N,NIP,0,M,N,1,5.0
2020,18,44179,R208.S4,0,0,,The Royal Court,Slottsplassen 1,Oslo,OSLO 0010,OUT  ,NO,NO,,8,,N,,,W,,N,N,,45342000,45342.0,45310000---45340000---45421148,,5.0,1.0,1126607.98,806573.73,806573.73,N,NIP,0,M,N,1,6.0
2020,3,44182,R209.S3,0,0,N,Vestfold og Telemark fylkeskommune,Fylkesbakken 10,Skien,3715,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO034,N,N,N,45214200,45214.0,45100000---45214220---45300000---71240000---71310000---71320000---71540000---71541000,Y,5.0,1.0,32640728.17,32640728.17,32640728.17,N,RES,0,M,N,1,3.0
2020,3,44183,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,,N,N,,45000000,45000.0,,,5.0,4.0,4662961.17,4662961.17,4662961.17,,OPE,0,,N,4,6.0
2020,3,44187,R209.S3,0,0,N,Nye Veier,Tangen 76,Kristiansand,4608,OUT  ,NO,NO,N,N,Other,N,N,N,W,"NO034,NO03,NO",N,N,N,45000000,45000.0,45100000---45233139---63712200---71000000---71240000---71250000---71311220---71313450---71320000---71322000---71322500---71400000---71420000---77200000,Y,5.0,1.0,466296116.69,466296116.69,466296116.69,N,NIC,0,M,N,1,3.0
2020,18,44187,R208.S4,0,0,,Statsbygg,Biskop Gunnerus' gate 6,Oslo,0103,OUT  ,NO,NO,,6,Other,N,,,W,,N,N,,45000000,45000.0,45100000---45200000,,5.0,,60618495.17,60618495.17,60618495.17,N,NIP,0,M,N,1,4.0
2020,3,44188,R209.S3,0,0,N,Viken fylkeskommune,Oscar Pedersens vei 39,Sarpsborg,1702,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO01,N,N,N,45233100,45233.0,45112000---45231300---45232000---45233120---45233300---45316110,Y,5.0,1.0,7026144.85,7026144.85,7026144.85,N,OPE,0,M,N,1,2.0
2020,3,44189,R209.S3,0,0,N,Halden Kommune,Storgata 8,Halden,1751,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO031,N,N,N,45215100,45215.0,45111100---45112310---45112400---45212190---45223210---45261100---45261310---45262210---45262300---45262310---45262311---45262900---45310000---45330000---45331000---45421100---45421151---45421160---45422000---45432100---45442100,N,5.0,1.0,13988883.5,13988883.5,13988883.5,N,OPE,0,M,N,1,5.0
2021,3,44252,R209.S4,0,0,N,Arendal eiendom KF,Postboks 123,Grimstad,4891,OUT  ,NO,NO,N,R,Other,N,N,N,W,NO092,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,22433658.36,22433658.36,22433658.36,N,OPE,0,M,N,1,5.0
2021,3,44258,R209.S4,0,0,N,Steinkjerbygg KF,Kongens gate 39,Steinkjer,7713,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO060,N,N,N,45000000,45000.0,45212200---45212225---45300000---45310000---45330000---45331000---45332400---45421000---71240000---71320000,Y,5.0,1.0,6887526.69,6887526.69,6887526.69,N,OPE,0,L,N,1,5.0
2021,3,44259,R209.S4,0,0,N,Innlandet fylkeskommune,Postboks 4404 Bedriftssenteret,Hamar,2325,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO02,N,N,N,45233221,45233.0,45233140,Y,5.0,1.0,439591.57,439591.57,439591.57,N,OPE,0,L,N,1,4.0
2021,3,44259,R209.S4,0,0,N,Innlandet fylkeskommune,Postboks 4404 Bedriftssenteret,Hamar,2325,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO02,N,N,N,45233221,45233.0,45233140,Y,5.0,1.0,1852855.86,1852855.86,1852855.86,N,OPE,0,L,N,2,4.0
2021,6,44268,R209.S4,0,0,N,Bærum kommune,Postboks 700,Sandvika,1304,OUT  ,NO,NO,N,4,Water,N,N,N,W,NO082,N,N,N,45231300,45231.0,45111230---45112100---45232152---45232200---45232332---45262360,N,5.0,1.0,10250859.56,10250859.56,10250859.56,N,OPE,0,M,N,1,4.0
2021,3,44271,R209.S4,0,0,N,Statsbygg,Biskop Gunnerus' gate 6,Oslo,0103,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO082,N,N,N,45000000,45000.0,,Y,5.0,1.0,610038.08,610038.08,610038.08,N,OPE,0,L,N,1,2.0
2021,6,44273,R209.S4,0,0,N,Bærum kommune,Postboks 700,Sandvika,1304,OUT  ,NO,NO,N,4,Water,N,N,N,W,NO08,N,N,N,45232100,45232.0,45232150---45232151,N,5.0,1.0,4919661.92,4919661.92,4919661.92,N,OPE,0,M,N,1,9.0
2021,6,44273,R209.S4,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO02,N,N,N,45213321,45213.0,,N,5.0,1.0,,,,N,NIC,0,M,N,1,4.0
2021,3,44274,R209.S4,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO060,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,20096554.27,20096554.27,20096554.27,N,COD,0,L,N,1,3.0
2021,3,44274,R209.S4,0,0,N,Strand Kommune,Rådhusgata 2,Jørpeland,4126,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45331000,45331.0,42520000---45320000,Y,5.0,1.0,756950.1,756950.1,756950.1,N,OPE,0,L,N,1,7.0
2021,6,44274,R209.S4,0,0,N,Senja kommune,Pb 602,Finnsnes,9306,OUT  ,NO,NO,N,4,Water,N,N,N,W,NO074,N,N,N,45000000,45000.0,,Y,5.0,1.0,3857497.66,3857497.66,3857497.66,N,OPE,0,,N,1,3.0
2021,3,44279,R209.S4,0,0,N,Nordland fylkeskommune,Prinsensgate 100,Bodø,8048,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO071,N,N,N,45213311,45213.0,45223300---45233300---71240000,N,5.0,1.0,12028482.87,12028482.87,12028482.87,N,OPE,0,L,N,1,4.0
2021,3,44281,R209.S4,0,0,N,Helse Sør-Øst RHF,,Hamar,0275,OUT  ,NO,NO,N,1,Health,N,N,N,W,NO081,N,N,N,45231510,45231.0,71240000,N,5.0,1.0,317278.84,317278.84,317278.84,N,OPE,0,M,N,1,2.0
2021,3,44281,R209.S4,0,0,N,Bamble kommune,Kirkeveien 12,Langesund,3970,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO091,N,N,N,45262700,45262.0,45111000---45111100---45300000---45310000---45330000---45421000---45430000---45443000---45453100---71320000,Y,5.0,1.0,5733964.36,5733964.36,5733964.36,N,RES,0,M,N,1,3.0
2021,3,44285,R209.S4,0,0,N,Nye Veier AS,Tangen 76,Kristiansand,4608,OUT  ,NO,NO,N,6,Other,N,N,N,W,NO07,N,N,N,45000000,45000.0,45100000---45233139---63712200---71000000---71240000---71250000---71311220---71313450---71320000---71322000---71322500---71400000---71420000---77200000,Y,5.0,1.0,116104021.33,116104021.33,116104021.33,N,NIC,0,M,N,1,3.0
2021,6,44292,R209.S4,0,0,N,Ullensaker kommune,Postboks 470,Jessheim,2051,OUT  ,NO,NO,N,4,Other,N,N,N,W,NO082,N,N,N,45111200,45111.0,44161000---44211100---45111220---45233220---45233300---45311000---77210000,N,5.0,1.0,1233960.03,1233960.03,1233960.03,N,OPE,0,M,N,1,2.0
2021,3,44293,R209.S4,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO0A3,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,8520912.49,8520912.49,8520912.49,N,NIC,0,L,N,1,4.0
2021,3,44293,R209.S4,0,0,N,Akershus universitetssykehus,Postboks 1000,Lørenskog,1478,OUT  ,NO,NO,N,N,Health,N,N,N,W,NO082,N,N,N,45000000,45000.0,45210000---45215000---45400000,Y,5.0,1.0,5731616.6,5731616.6,5731616.6,N,OPE,0,M,N,4,4.0
2021,3,44293,R209.S4,0,0,N,Akershus universitetssykehus,Postboks 1000,Lørenskog,1478,OUT  ,NO,NO,N,N,Health,N,N,N,W,NO082,N,N,N,45000000,45000.0,45210000---45215000---45400000,Y,5.0,1.0,5731616.6,5731616.6,5731616.6,N,OPE,0,M,N,4,2.0
2021,6,44294,R209.S4,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO081,N,N,N,45234115,45234.0,45231000---45232000---45262210,Y,5.0,1.0,,,,N,AWP,1,M,N,1,3.0
2021,6,44295,R209.S4,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO02,N,N,N,45234100,45234.0,45230000---45262210---71320000,Y,5.0,1.0,19774977.32,19774977.32,19774977.32,N,AWP,1,M,N,1,5.0
2021,6,44298,R209.S4,0,0,N,Norconsult AS,Vestfjordgaten 4,Sandvika,1338,OUT  ,NO,NO,N,4,Port-related activities,N,N,N,W,NO074,N,N,N,45000000,45000.0,45241000,Y,5.0,1.0,,,,N,NIC,0,M,N,1,3.0
2021,3,44301,R209.S4,0,0,N,Statsbygg,Biskop Gunnerus' gate 6,Oslo,0103,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO081,N,N,N,45000000,45000.0,,Y,5.0,1.0,118071886.1,118071886.1,118071886.1,N,OPE,0,L,N,1,5.0
2021,3,44301,R209.S4,0,0,N,Oslo kommune v/ Bymiljøetaten,Postboks 636 Løren,Oslo,0507,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO,N,N,N,45233222,45233.0,44113600---44113620---45233120---45233129---45233139---45233140---45233141---45233142---45233210---45233220,Y,5.0,1.0,7789559.49,7789559.49,7789559.49,N,OPE,0,M,N,1,5.0
